DTM	RACMO_EH5_RM
1972-06-15	2.46927908544292
1972-07-15	19.4522931962572
1972-08-15	6.67998322325777
1972-09-15	2.62029909445571
1972-10-15	2.1391378499652
1972-11-15	4.02885792275651
1972-12-15	17.2498213725852
1973-01-15	4.02325843609016
1973-02-15	3.26654622455854
1973-03-15	2.44330561303999
1973-04-15	2.00962230200548
1973-05-15	2.25836697637758
1973-06-15	1.86260892217166
1973-07-15	1.38004110718365
1973-08-15	0.68833905825576
1973-09-15	0.533360095893452
1973-10-15	0.38184920483132
1973-11-15	0.298396440430321
1973-12-15	0.228140727401295
1974-01-15	0.176898266760418
1974-02-15	0.137165323961627
1974-03-15	0.870495436263927
1974-04-15	1.9216479837011
1974-05-15	3.15405177177676
1974-06-15	1.42810776887866
1974-07-15	0.0489789686325535
1974-08-15	0.109518890295509
1974-09-15	0.0343124557133861
1974-10-15	0.0299503129305939
1974-11-15	7.92647792453389
1974-12-15	17.2243342796262
1975-01-15	10.272763806015
1975-02-15	12.6432953273792
1975-03-15	17.8782192522445
1975-04-15	12.5219763650368
1975-05-15	5.80215985769497
1975-06-15	5.03032312358127
1975-07-15	3.57759029494817
1975-08-15	2.80174205732541
1975-09-15	2.08242600674346
1975-10-15	1.62779242253747
1975-11-15	1.42377538791654
1975-12-15	12.4183487042514
1976-01-15	15.9659443175266
1976-02-15	7.76790928454805
1976-03-15	6.01127085670545
1976-04-15	4.5426508047674
1976-05-15	3.34735191120787
1976-06-15	2.59721804449112
1976-07-15	1.99678392936345
1976-08-15	1.52820329682462
1976-09-15	1.164765997572
1976-10-15	0.901306275256945
1976-11-15	0.700670183292279
1976-12-15	7.54881746565424
1977-01-15	21.7338844310562
1977-02-15	26.8391999074151
1977-03-15	11.6858085963568
1977-04-15	9.0490724246763
1977-05-15	18.0249885265635
1977-06-15	9.53603072434688
1977-07-15	5.21578038219354
1977-08-15	3.93431334076323
1977-09-15	2.80493142172205
1977-10-15	2.32941805351909
1977-11-15	45.6973080519733
1977-12-15	21.9280110742381
1978-01-15	21.8906411254118
1978-02-15	9.77360362032487
1978-03-15	16.8510406095602
1978-04-15	16.462065351075
1978-05-15	13.9324518270596
1978-06-15	6.19920465236377
1978-07-15	5.14563697307031
1978-08-15	4.28925184027614
1978-09-15	2.74147526099772
1978-10-15	2.09005898894557
1978-11-15	6.57667190798446
1978-12-15	22.8284935854098
1979-01-15	16.6434816937898
1979-02-15	24.6400288664821
1979-03-15	10.5730506692901
1979-04-15	8.57920743954733
1979-05-15	8.45605051216142
1979-06-15	34.7750875305084
1979-07-15	8.65733988360682
1979-08-15	5.92873480125395
1979-09-15	3.62729234863473
1979-10-15	2.81665674651832
1979-11-15	2.22053058336238
1979-12-15	12.7703877343044
1980-01-15	13.3538833340803
1980-02-15	14.7844973135331
1980-03-15	6.4506147480917
1980-04-15	6.12904219902059
1980-05-15	10.5807381122477
1980-06-15	5.23442973902472
1980-07-15	2.91568451098936
1980-08-15	2.22111165336089
1980-09-15	1.5533133908391
1980-10-15	1.24941502712573
1980-11-15	0.885452224115231
1980-12-15	17.4086954554695
1981-01-15	15.6696219045015
1981-02-15	29.0493852324647
1981-03-15	10.3847752138287
1981-04-15	10.7978128915663
1981-05-15	9.75770343380334
1981-06-15	7.43321570743199
1981-07-15	6.59065166030067
1981-08-15	4.12065512144095
1981-09-15	2.4734813001087
1981-10-15	1.81991538575039
1981-11-15	1.50912925873436
1981-12-15	6.90352132757638
1982-01-15	10.6192602543253
1982-02-15	22.5566358187239
1982-03-15	28.5911599719188
1982-04-15	10.8083640113501
1982-05-15	8.90111902249122
1982-06-15	8.13113088084179
1982-07-15	7.02031227459619
1982-08-15	4.03006075624856
1982-09-15	3.12432889613428
1982-10-15	2.46894992792577
1982-11-15	2.07572994973951
1982-12-15	1.44527333269496
1983-01-15	7.24956040781046
1983-02-15	16.9924033680247
1983-03-15	2.95778305280658
1983-04-15	2.30252140743545
1983-05-15	2.79513024911877
1983-06-15	2.73964171117867
1983-07-15	3.36032738001586
1983-08-15	1.21407813641463
1983-09-15	1.03645431930684
1983-10-15	0.650680207751198
1983-11-15	0.370651112635506
1983-12-15	0.285438174495087
1984-01-15	0.22132619155992
1984-02-15	0.171614336999838
1984-03-15	0.291892415291064
1984-04-15	0.347925129918479
1984-05-15	1.75040776498539
1984-06-15	0.866749525151193
1984-07-15	0.186685882479059
1984-08-15	0.102442845487781
1984-09-15	0.055798054762338
1984-10-15	0.0244199325425867
1984-11-15	0.0267740941082487
1984-12-15	6.73559778482624
1985-01-15	6.39688837551296
1985-02-15	6.61661788615059
1985-03-15	4.85405535309996
1985-04-15	22.0853914819606
1985-05-15	8.22997503411133
1985-06-15	3.60171144876524
1985-07-15	2.74947508342141
1985-08-15	2.09528217708222
1985-09-15	1.50077083861787
1985-10-15	1.16074869512547
1985-11-15	0.930723555320134
1985-12-15	6.91259461425116
1986-01-15	16.5952774893027
1986-02-15	14.3346456802777
1986-03-15	5.97248859832332
1986-04-15	9.1279371806866
1986-05-15	6.46644152495778
1986-06-15	4.75285720110307
1986-07-15	2.54039583817641
1986-08-15	1.90112073791125
1986-09-15	1.39582280260194
1986-10-15	1.08468161096957
1986-11-15	0.843911223535407
1986-12-15	0.666746243793313
1987-01-15	0.503946035654937
1987-02-15	17.3598162455174
1987-03-15	12.8588372053516
1987-04-15	25.1876006652277
1987-05-15	8.07630464629527
1987-06-15	6.15492896620105
1987-07-15	5.61515363131892
1987-08-15	3.93860492744855
1987-09-15	2.65322217017995
1987-10-15	2.02864356042026
1987-11-15	1.60549950552153
1987-12-15	1.37043798125784
1988-01-15	3.09112508787593
1988-02-15	5.4948761949491
1988-03-15	10.6978182555152
1988-04-15	2.7347790783868
1988-05-15	3.07073794196691
1988-06-15	2.15145414468633
1988-07-15	1.42267794266495
1988-08-15	0.911428787314221
1988-09-15	7.22196994676108
1988-10-15	1.14812757501373
1988-11-15	9.85786062144819
1988-12-15	23.2199462304367
1989-01-15	17.5236610114435
1989-02-15	13.8890794198011
1989-03-15	5.64519416402452
1989-04-15	6.81471616833493
1989-05-15	24.0631921676557
1989-06-15	7.42114440697578
1989-07-15	6.06712085921263
1989-08-15	3.21762840594553
1989-09-15	1.90743780868259
1989-10-15	1.51042353893898
1989-11-15	1.69448278732892
1989-12-15	2.6475404060398
1990-01-15	8.03267927470772
1990-02-15	10.741532092713
1990-03-15	20.8260009687412
1990-04-15	7.02442271602004
1990-05-15	14.8937805747357
1990-06-15	37.1845518305258
1990-07-15	5.36179988724965
1990-08-15	4.88297864749394
1990-09-15	3.17232784892835
1990-10-15	2.43370626127864
1990-11-15	1.94179441873935
1990-12-15	6.07534763184631
1991-01-15	8.36723528315966
1991-02-15	18.2442532194365
1991-03-15	6.79080222757106
1991-04-15	6.28822369633413
1991-05-15	6.1783750011992
1991-06-15	6.33094557418957
1991-07-15	3.80123330801767
1991-08-15	2.57647903819228
1991-09-15	1.50864594980526
1991-10-15	1.3335555223814
1991-11-15	21.3646818617321
1991-12-15	21.0945241435322
1992-01-15	8.97877629744116
1992-02-15	17.9472353410246
1992-03-15	6.35282926138624
1992-04-15	5.883107460279
1992-05-15	8.66391789526982
1992-06-15	4.70783175673626
1992-07-15	2.61042921876557
1992-08-15	1.81474530943299
1992-09-15	1.44764335256241
1992-10-15	2.88985941551751
1992-11-15	17.1726128635309
1992-12-15	5.38385399645267
1993-01-15	2.25434269594154
1993-02-15	40.3417214841276
1993-03-15	5.53785663373164
1993-04-15	4.24123535482004
1993-05-15	3.46190990334267
1993-06-15	2.99561669570144
1993-07-15	1.94675930003578
1993-08-15	1.54835019895586
1993-09-15	1.15796768193865
1993-10-15	0.898382438672129
1993-11-15	3.30230711150457
1993-12-15	5.85932877911388
1994-01-15	3.88221172823685
1994-02-15	37.1233772196611
1994-03-15	5.6909896810746
1994-04-15	4.5028949768894
1994-05-15	5.05660187844324
1994-06-15	4.75558078969594
1994-07-15	2.06020763869407
1994-08-15	1.55990596858566
1994-09-15	1.17795772840125
1994-10-15	0.912600146340293
1994-11-15	0.710894456704506
1994-12-15	0.595784119694114
1995-01-15	0.425104099120771
1995-02-15	2.30467642485665
1995-03-15	0.735283949194806
1995-04-15	2.07068499237115
1995-05-15	1.49591516294677
1995-06-15	2.51533182302422
1995-07-15	1.11664328961365
1995-08-15	0.604708095514721
1995-09-15	0.24106295487132
1995-10-15	0.125146519155562
1995-11-15	38.5393996683211
1995-12-15	20.6294679997856
1996-01-15	16.6464809636599
1996-02-15	21.8497085313125
1996-03-15	8.91857423860975
1996-04-15	18.1900607247981
1996-05-15	7.75592087002895
1996-06-15	5.35550008134965
1996-07-15	3.91745411487547
1996-08-15	3.01317963777152
1996-09-15	2.31389598288127
1996-10-15	1.80915964900198
1996-11-15	3.9633585470825
1996-12-15	12.1623460296786
1997-01-15	4.35785497349164
1997-02-15	24.3092449698073
1997-03-15	7.50491544226219
1997-04-15	5.88135628385967
1997-05-15	5.38398983581776
1997-06-15	4.311739346878
1997-07-15	2.88020731687703
1997-08-15	2.14188334191422
1997-09-15	1.6341344541238
1997-10-15	1.27257783989214
1997-11-15	1.29841072220234
1997-12-15	3.51204976037816
1998-01-15	9.44326240356864
1998-02-15	44.3170037530435
1998-03-15	11.2726617308136
1998-04-15	4.94755241851912
1998-05-15	6.75655967411276
1998-06-15	4.07785382248971
1998-07-15	2.79158828451995
1998-08-15	2.11526770870924
1998-09-15	1.41324809277566
1998-10-15	1.09535849366156
1998-11-15	0.842042064264534
1998-12-15	0.647256183680572
1999-01-15	9.20747817783091
1999-02-15	8.65730637238612
1999-03-15	2.25724456347146
1999-04-15	2.73773577531117
1999-05-15	3.58381098499578
1999-06-15	3.4156394344993
1999-07-15	2.55967181777063
1999-08-15	0.580503774683364
1999-09-15	0.526116553533964
1999-10-15	0.433560222673783
1999-11-15	0.235019433042374
1999-12-15	0.182231953206159
2000-01-15	3.51743723192084
2000-02-15	13.0879720972083
2000-03-15	7.12517326724465
2000-04-15	5.43242200512983
2000-05-15	5.06040852530737
2000-06-15	3.22860189955924
2000-07-15	2.32513353403875
2000-08-15	1.77780182060617
2000-09-15	1.33825869027413
2000-10-15	1.039346653539
2000-11-15	0.808923518503227
2000-12-15	17.5039821845055
2001-01-15	17.0862950085363
2001-02-15	12.3192466964148
2001-03-15	6.50162004806804
2001-04-15	14.8548601707544
2001-05-15	22.7457711293884
2001-06-15	5.7260428549407
2001-07-15	4.30481653952126
2001-08-15	3.23209113811683
2001-09-15	2.23229985021868
2001-10-15	1.72746387388407
2001-11-15	1.35718171261169
2001-12-15	6.91034018698433
2002-01-15	21.2626802220949
2002-02-15	14.9520586967051
2002-03-15	8.7412196416301
2002-04-15	7.25472744035592
2002-05-15	5.32948857939612
2002-06-15	4.15338890474107
2002-07-15	3.17557909199834
2002-08-15	2.42252397548663
2002-09-15	1.86446467317979
2002-10-15	1.45546342051035
2002-11-15	1.35209245248189
2002-12-15	7.99847859820791
2003-01-15	10.1739343403824
2003-02-15	3.75130477364153
2003-03-15	2.94870627310155
2003-04-15	2.78591468776635
2003-05-15	2.21274707566949
2003-06-15	1.81282736381185
2003-07-15	1.14048662567049
2003-08-15	11.0106891155159
2003-09-15	3.07113244148836
2003-10-15	4.79765901049102
2003-11-15	9.57803036057764
2003-12-15	15.4480028632618
2004-01-15	22.1922419933948
2004-02-15	34.4263822993734
2004-03-15	42.1101451997996
2004-04-15	16.6517280326739
2004-05-15	15.2924495541043
2004-06-15	12.5200998846474
2004-07-15	8.03522814542255
2004-08-15	6.37917224585146
2004-09-15	4.72709719072238
2004-10-15	3.62927702739634
2004-11-15	2.82075624377778
2004-12-15	12.692072680399
2005-01-15	8.25214747815527
2005-02-15	4.87169848836678
2005-03-15	16.2086735123419
2005-04-15	4.53439371127346
2005-05-15	41.5577490477134
2005-06-15	6.75678794808643
2005-07-15	6.30044315849268
2005-08-15	3.64903581088253
2005-09-15	2.61675213663947
2005-10-15	2.08603655797656
2005-11-15	1.64386731354499
2005-12-15	1.89269780071837
2006-01-15	18.6559151297878
2006-02-15	24.0441814049404
2006-03-15	8.87774772486997
2006-04-15	70.4351952463156
2006-05-15	13.0834846934464
2006-06-15	9.61553621726941
2006-07-15	7.29757283724526
2006-08-15	5.09374292500978
2006-09-15	3.89825836863522
2006-10-15	3.02957904885628
2006-11-15	2.38654485908914
2006-12-15	2.06563379645708
2007-01-15	17.8759241799664
2007-02-15	22.8403812430273
2007-03-15	28.4776445785432
2007-04-15	15.4622895050548
2007-05-15	12.1182098026364
2007-06-15	10.2452246780275
2007-07-15	8.20688231079475
2007-08-15	5.88819030147745
2007-09-15	4.36912961309935
2007-10-15	3.39303839486951
2007-11-15	5.90220325033601
2007-12-15	11.1197322740878
2008-01-15	6.37603959607613
2008-02-15	21.5611513736104
2008-03-15	7.1757031646253
2008-04-15	5.57744138904532
2008-05-15	4.8604637453724
2008-06-15	3.38939147653132
2008-07-15	2.62173971225348
2008-08-15	2.02177605863257
2008-09-15	1.57496426371793
2008-10-15	6.95372906655019
2008-11-15	21.3282190522806
2008-12-15	9.11318010968429
2009-01-15	26.799026975431
2009-02-15	17.7245616235451
2009-03-15	6.94388603180476
2009-04-15	5.64536815684647
2009-05-15	7.19754771721674
2009-06-15	5.9194623405155
2009-07-15	5.15506348690457
2009-08-15	26.2382208843834
2009-09-15	5.98240864204846
2009-10-15	3.07267914220879
2009-11-15	38.0085186825334
2009-12-15	13.8798170234912
2010-01-15	23.8880902047195
2010-02-15	9.13455209905587
2010-03-15	7.18248015561722
2010-04-15	5.82961815897214
2010-05-15	8.36045255653495
2010-06-15	4.92776948444726
2010-07-15	34.1660921957587
2010-08-15	6.45343458763877
2010-09-15	3.82046720311081
2010-10-15	3.26247443199887
2010-11-15	16.3158927265408
2010-12-15	13.7477021255044
2011-01-15	26.1430977221146
2011-02-15	36.7171039263067
2011-03-15	13.7223340926315
2011-04-15	10.8052572422914
2011-05-15	9.62063529255053
2011-06-15	6.77111590885703
2011-07-15	4.98070498100755
2011-08-15	3.84847392918749
2011-09-15	2.98796242910464
2011-10-15	2.56187594433246
2011-11-15	2.31735267065382
2011-12-15	17.324362834514
2012-01-15	15.2849477479873
2012-02-15	8.87693790947151
2012-03-15	3.39957945553274
2012-04-15	3.38486594121806
2012-05-15	32.3166025753317
2012-06-15	7.62396202091895
2012-07-15	3.83525513215866
2012-08-15	3.20296466202413
2012-09-15	2.13983612940182
2012-10-15	1.64279648793941
2012-11-15	1.30358996169063
2012-12-15	5.6971805136425
2013-01-15	11.3132881119727
2013-02-15	20.985468306144
2013-03-15	6.06632934388084
2013-04-15	5.97309933589951
2013-05-15	3.83285548197328
2013-06-15	2.89662033621729
2013-07-15	2.22804955920397
2013-08-15	1.72636502140762
2013-09-15	1.32698888064324
2013-10-15	1.01083625231706
2013-11-15	1.82730035893745
2013-12-15	14.4455497304739
2014-01-15	11.041826420315
2014-02-15	22.6056237331053
2014-03-15	8.01394227261901
2014-04-15	11.9975762749959
2014-05-15	8.28664412420836
2014-06-15	6.1967124086391
2014-07-15	3.58937680724445
2014-08-15	2.46581220622246
2014-09-15	1.87848238456923
2014-10-15	1.47039443085453
2014-11-15	1.31972716745419
2014-12-15	11.5955827857585
2015-01-15	27.6393035170499
2015-02-15	14.252122112758
2015-03-15	8.79299811579506
2015-04-15	8.42036211022665
2015-05-15	5.60338405175497
2015-06-15	4.7200441983617
2015-07-15	3.34970488232252
2015-08-15	2.52990797807252
2015-09-15	1.8399715966056
2015-10-15	1.42511298371061
2015-11-15	1.10693215204563
2015-12-15	3.9085623400648
2016-01-15	12.7026436100748
2016-02-15	14.3383238085209
2016-03-15	36.2155555413274
2016-04-15	8.67833027115149
2016-05-15	7.06554190607669
2016-06-15	5.774376586497
2016-07-15	26.5945673866288
2016-08-15	6.53546910888152
2016-09-15	4.32960500118091
2016-10-15	3.5808089319571
2016-11-15	2.87093139384603
2016-12-15	14.4450582300245
2017-01-15	10.0111317393598
2017-02-15	11.4969616424712
2017-03-15	23.3849329442729
2017-04-15	13.874521178609
2017-05-15	10.0460666228717
2017-06-15	9.80891817823624
2017-07-15	6.09776023872226
2017-08-15	4.52129788610223
2017-09-15	3.4594413415296
2017-10-15	2.67655569512739
2017-11-15	15.1319725261223
2017-12-15	7.70573777732961
2018-01-15	3.50463158433658
2018-02-15	3.71404962334257
2018-03-15	9.9154011454581
2018-04-15	2.53199727128596
2018-05-15	2.63276707156585
2018-06-15	1.5645665869132
2018-07-15	1.24265658350351
2018-08-15	0.909620809140693
2018-09-15	0.701704723220657
2018-10-15	0.542746195260463
2018-11-15	3.73328718310524
2018-12-15	26.5214585086928
2019-01-15	23.9721849834473
2019-02-15	12.3879254702813
2019-03-15	8.09604083879246
2019-04-15	7.24162595871424
2019-05-15	8.34011259612208
2019-06-15	5.76479184625055
2019-07-15	3.42714842576077
2019-08-15	33.9653266173408
2019-09-15	5.69923737302495
2019-10-15	3.98757630574457
2019-11-15	3.32528677539684
2019-12-15	3.69025356239408
2020-01-15	20.6911568374594
2020-02-15	11.8582503057994
2020-03-15	7.57133148466453
2020-04-15	7.10856403681627
2020-05-15	33.132955634129
2020-06-15	6.23387002466659
2020-07-15	4.40181756160251
2020-08-15	3.29230179696168
2020-09-15	2.55379295428231
2020-10-15	1.89724579743747
2020-11-15	1.53242906870896
2020-12-15	2.49481349985143
2021-01-15	15.920532623306
2021-02-15	18.6357269902711
2021-03-15	6.92795178993545
2021-04-15	6.60202882519745
2021-05-15	5.27446791736922
2021-06-15	3.8709390997274
2021-07-15	3.3902878569588
2021-08-15	2.08041576152965
2021-09-15	1.54609306540055
2021-10-15	1.16979926756959
2021-11-15	0.909947175104147
2021-12-15	0.701926533182755
2022-01-15	0.54426751649111
2022-02-15	0.956605815838926
2022-03-15	1.3394053106583
2022-04-15	21.1827330042366
2022-05-15	3.36829810114223
2022-06-15	3.25568621575058
2022-07-15	1.52542152058649
2022-08-15	1.17066722237788
2022-09-15	0.890354793783891
2022-10-15	0.685817459409299
2022-11-15	0.531084125377404
2022-12-15	19.9819195633869
2023-01-15	17.2229427184662
2023-02-15	15.8022841134854
2023-03-15	8.77511748651397
2023-04-15	8.17253178480534
2023-05-15	29.5303740864112
2023-06-15	14.843496821499
2023-07-15	29.3724664436586
2023-08-15	6.71393620760796
2023-09-15	7.86034888055267
2023-10-15	18.8422762867343
2023-11-15	21.2371026179701
2023-12-15	34.6635488663352
2024-01-15	26.4686565515729
2024-02-15	13.1812334254701
2024-03-15	16.0600300694925
2024-04-15	7.81189326733122
2024-05-15	7.70871140594907
2024-06-15	5.79409780950942
2024-07-15	3.67041522069948
2024-08-15	27.5051714718081
2024-09-15	36.8743990096432
2024-10-15	9.29630456942152
2024-11-15	23.8980542406724
2024-12-15	22.6711750647272
2025-01-15	17.966750812643
2025-02-15	24.0237478788566
2025-03-15	14.7537807215112
2025-04-15	11.4242984098262
2025-05-15	8.53359914638262
2025-06-15	6.56835487945716
2025-07-15	5.00037720285767
2025-08-15	3.84547477933766
2025-09-15	2.98122028301518
2025-10-15	2.31046181819445
2025-11-15	1.79207222575427
2025-12-15	1.3890107826724
2026-01-15	11.800366947822
2026-02-15	10.859610820327
2026-03-15	4.46918703833414
2026-04-15	4.65112806996333
2026-05-15	3.39945242970147
2026-06-15	2.8158824336035
2026-07-15	2.20638406056703
2026-08-15	1.51082955409178
2026-09-15	1.16144204203944
2026-10-15	1.12206624115388
2026-11-15	0.992775381932268
2026-12-15	13.3957112522603
2027-01-15	12.5674820856313
2027-02-15	13.0154381470143
2027-03-15	5.28244548423287
2027-04-15	16.2313012950692
2027-05-15	5.46628049122942
2027-06-15	3.51372523967757
2027-07-15	2.6335447750512
2027-08-15	2.02112792523555
2027-09-15	1.55440398902988
2027-10-15	1.20197482580671
2027-11-15	0.937041711783432
2027-12-15	0.798307574613017
2028-01-15	1.16741406571387
2028-02-15	24.3506923199284
2028-03-15	6.17231030143539
2028-04-15	6.11358554497833
2028-05-15	5.47085564234314
2028-06-15	5.36380488386554
2028-07-15	2.34264376147108
2028-08-15	1.78210447933638
2028-09-15	1.35664709865866
2028-10-15	1.07998721239434
2028-11-15	10.4790806798397
2028-12-15	37.1342683040261
2029-01-15	11.102535234202
2029-02-15	13.9971835672248
2029-03-15	13.6011843972103
2029-04-15	9.49442842661583
2029-05-15	6.69321551065687
2029-06-15	36.7583506158591
2029-07-15	8.24850640714831
2029-08-15	29.2737100462636
2029-09-15	5.03068448327684
2029-10-15	3.81008329797717
2029-11-15	3.07215409791029
2029-12-15	26.0065771387721
2030-01-15	15.3152393831031
2030-02-15	9.3190874301325
2030-03-15	7.1769054556761
2030-04-15	6.03041704860067
2030-05-15	5.36503454932283
2030-06-15	3.89726165730736
2030-07-15	2.60007236845216
2030-08-15	2.02986125975694
2030-09-15	1.56122185049578
2030-10-15	1.20873299077337
2030-11-15	0.93746219784968
2030-12-15	0.792174927008509
2031-01-15	4.92382506755625
2031-02-15	7.35051126648522
2031-03-15	2.2454792021636
2031-04-15	1.78880795953405
2031-05-15	7.32628032721314
2031-06-15	3.71574953051381
2031-07-15	1.85646733382411
2031-08-15	0.81764107069008
2031-09-15	0.659858488214598
2031-10-15	0.403025471260843
2031-11-15	0.384590039295018
2031-12-15	0.234437248094916
2032-01-15	5.31679466557705
2032-02-15	6.12472105596935
2032-03-15	3.62684126205364
2032-04-15	3.21818969773779
2032-05-15	1.88208751212528
2032-06-15	3.25810916438976
2032-07-15	1.03116220023971
2032-08-15	0.769293721052903
2032-09-15	0.516336271447463
2032-10-15	0.401526757747735
2032-11-15	0.312623521009597
2032-12-15	0.286777390381165
2033-01-15	0.195520442041057
2033-02-15	0.341873855266528
2033-03-15	0.12416916999909
2033-04-15	0.739284910012281
2033-05-15	0.802080315530399
2033-06-15	0.188154355389861
2033-07-15	0.136583958043824
2033-08-15	0.128690597278305
2033-09-15	0.101239940320745
2033-10-15	0.222983125446125
2033-11-15	0.504884738101714
2033-12-15	27.6101475256882
2034-01-15	16.3187569199804
2034-02-15	7.07078160847329
2034-03-15	5.05607893453086
2034-04-15	4.07018765899667
2034-05-15	39.9117906248277
2034-06-15	8.27931012709228
2034-07-15	4.37720469919382
2034-08-15	3.4004852004534
2034-09-15	2.67662080266759
2034-10-15	23.3604057333389
2034-11-15	12.8595735822492
2034-12-15	9.0671979542061
2035-01-15	11.4702731819404
2035-02-15	4.66819630529058
2035-03-15	4.32649575965626
2035-04-15	2.98650902680873
2035-05-15	3.6449364610393
2035-06-15	2.64403121303721
2035-07-15	2.03100471051407
2035-08-15	1.19225821353679
2035-09-15	0.899452299636071
2035-10-15	1.00075511374995
2035-11-15	0.511998070670195
2035-12-15	30.6766008881213
2036-01-15	17.8175200318603
2036-02-15	13.5813462878782
2036-03-15	8.08883161894789
2036-04-15	6.3874263704298
2036-05-15	5.45835878182381
2036-06-15	3.81686494328183
2036-07-15	2.92111277482153
2036-08-15	2.25581880600712
2036-09-15	1.74739628912438
2036-10-15	1.35557733356922
2036-11-15	1.11225978159065
2036-12-15	13.1822053803947
2037-01-15	19.9218203125855
2037-02-15	33.6820833802056
2037-03-15	11.7881404940994
2037-04-15	9.32625868604236
2037-05-15	7.98463459223081
2037-06-15	6.18510003834372
2037-07-15	4.34324891289424
2037-08-15	3.33922030704998
2037-09-15	2.62259554868449
2037-10-15	2.77868944554238
2037-11-15	1.59045058317224
2037-12-15	1.48054977438478
2038-01-15	2.02372101349115
2038-02-15	1.36195145563625
2038-03-15	0.950899093142135
2038-04-15	0.791275834934896
2038-05-15	1.95059705781937
2038-06-15	1.80070517672521
2038-07-15	1.24816478124626
2038-08-15	0.440497942269943
