DTM	RACMO_EH5_T
1967-08-15	17.2658038361982
1967-09-15	15.6219316687156
1967-10-15	9.28913743308762
1967-11-15	2.98690783866707
1967-12-15	2.48074620777798
1968-01-15	0.109044554386348
1968-02-15	2.37324808394917
1968-03-15	6.57624395316011
1968-04-15	6.64466930487214
1968-05-15	11.975830124998
1968-06-15	17.4007024854688
1968-07-15	20.5821205646316
1968-08-15	18.5811939688572
1968-09-15	13.3153117764638
1968-10-15	6.36019540063997
1968-11-15	4.00366737593582
1968-12-15	-2.55868489122838
1969-01-15	-4.22561819053087
1969-02-15	0.262311281829028
1969-03-15	3.48583886310995
1969-04-15	7.35140461865934
1969-05-15	14.392867895825
1969-06-15	14.3196573758439
1969-07-15	18.2665114088936
1969-08-15	16.9808485829923
1969-09-15	13.8100892972778
1969-10-15	8.07641771447312
1969-11-15	1.99517436240387
1969-12-15	0.691209485804
1970-01-15	-1.47070025717502
1970-02-15	-0.0435955028440138
1970-03-15	0.0303497377995726
1970-04-15	7.88452716014757
1970-05-15	12.4830099127668
1970-06-15	14.9017289108706
1970-07-15	14.5655535659273
1970-08-15	15.0338467522673
1970-09-15	13.885208829521
1970-10-15	5.84478743944104
1970-11-15	1.46334754867556
1970-12-15	0.986936286585863
1971-01-15	-6.080508239089
1971-02-15	-4.09903327015604
1971-03-15	0.875659526715752
1971-04-15	6.18282522992594
1971-05-15	12.0137818488636
1971-06-15	15.0047188597989
1971-07-15	16.7432260223644
1971-08-15	17.1789616041418
1971-09-15	12.1098382366381
1971-10-15	8.04044279070435
1971-11-15	3.31576897731456
1971-12-15	0.585674571458261
1972-01-15	-4.05400748284671
1972-02-15	-2.80561461418286
1972-03-15	2.38976571901043
1972-04-15	9.31746722753106
1972-05-15	11.9453193779405
1972-06-15	17.2882808497074
1972-07-15	15.5609430526063
1972-08-15	15.902130334221
1972-09-15	13.1476203790541
1972-10-15	6.68346787316667
1972-11-15	3.41400425863955
1972-12-15	0.902561902326009
1973-01-15	-0.136640009356598
1973-02-15	2.26462726571665
1973-03-15	4.5207416076724
1973-04-15	5.29554610828688
1973-05-15	15.9397758462609
1973-06-15	17.6722917492925
1973-07-15	17.4180689157574
1973-08-15	16.6556939380967
1973-09-15	13.7533445264764
1973-10-15	9.3732407597439
1973-11-15	4.57370247090586
1973-12-15	-2.48104943551676
1974-01-15	-3.09973977996125
1974-02-15	0.920820535868609
1974-03-15	3.54805964547235
1974-04-15	8.91759898477477
1974-05-15	10.6531414601215
1974-06-15	14.7164950277903
1974-07-15	19.9498760465991
1974-08-15	19.4409250264051
1974-09-15	14.4306166186379
1974-10-15	7.22688424052945
1974-11-15	2.31572800490024
1974-12-15	-1.7066239299296
1975-01-15	-1.89521125920511
1975-02-15	2.42860032450532
1975-03-15	2.97887444915753
1975-04-15	8.72462223344694
1975-05-15	14.38344553924
1975-06-15	15.5231401098943
1975-07-15	18.3030141162539
1975-08-15	18.3909854707896
1975-09-15	13.0939468343028
1975-10-15	8.86623776915769
1975-11-15	3.03032493687919
1975-12-15	-0.162289287119748
1976-01-15	-0.60849167515624
1976-02-15	1.42404535602775
1976-03-15	5.63733424450975
1976-04-15	9.4492896576522
1976-05-15	15.384481891883
1976-06-15	16.9828838701543
1976-07-15	19.0365304601247
1976-08-15	19.266766117026
1976-09-15	13.0654599250532
1976-10-15	10.8122174701613
1976-11-15	4.76299050866988
1976-12-15	1.33853336197344
1977-01-15	-1.71611846915507
1977-02-15	-4.06996439908632
1977-03-15	1.46060289255488
1977-04-15	5.5208107873421
1977-05-15	10.35853711104
1977-06-15	17.2745761372642
1977-07-15	18.0412788158016
1977-08-15	16.4954200574054
1977-09-15	13.8872190079845
1977-10-15	8.09336873338188
1977-11-15	4.42940109268064
1977-12-15	-2.74206721465929
1978-01-15	-0.527763128186037
1978-02-15	0.948029823315336
1978-03-15	3.01277612691902
1978-04-15	8.11377430515216
1978-05-15	12.425232223127
1978-06-15	19.0296384910958
1978-07-15	15.6657252825689
1978-08-15	15.0179512033761
1978-09-15	12.2856450137273
1978-10-15	11.1988493605095
1978-11-15	2.97356049214157
1978-12-15	0.634898675968118
1979-01-15	-1.17358409821751
1979-02-15	-1.06949890663537
1979-03-15	4.53392693058041
1979-04-15	8.185829680314
1979-05-15	15.1167749752175
1979-06-15	15.2460776733368
1979-07-15	17.955536906061
1979-08-15	18.5518726466016
1979-09-15	13.7102930046631
1979-10-15	8.67155019730353
1979-11-15	4.96704407004339
1979-12-15	-0.00360285034256783
1980-01-15	-0.52268627171399
1980-02-15	-1.06951906060076
1980-03-15	4.20094615534267
1980-04-15	9.00838355072062
1980-05-15	11.1737455431822
1980-06-15	15.0802997262688
1980-07-15	17.1045153476408
1980-08-15	18.9994349002162
1980-09-15	12.727646952093
1980-10-15	5.84043297252007
1980-11-15	-0.794004390609064
1980-12-15	-2.90747190040781
1981-01-15	-4.5325169282225
1981-02-15	-2.92725502991551
1981-03-15	2.80910757519624
1981-04-15	7.06515923340555
1981-05-15	14.523066791653
1981-06-15	14.4708195358104
1981-07-15	16.8287582320804
1981-08-15	16.9423245536057
1981-09-15	12.1025613782775
1981-10-15	8.0619969514698
1981-11-15	5.10928523253752
1981-12-15	0.190223201104282
1982-01-15	-3.98630934276579
1982-02-15	-3.24474308764443
1982-03-15	-0.542134172460867
1982-04-15	5.14354534733776
1982-05-15	12.6174463326453
1982-06-15	15.514158053179
1982-07-15	18.0792823447683
1982-08-15	17.494176993175
1982-09-15	12.8023635539222
1982-10-15	8.28235168856673
1982-11-15	1.87236627384844
1982-12-15	1.55990750832094
1983-01-15	0.854465685299176
1983-02-15	1.97610351197403
1983-03-15	5.55254337123553
1983-04-15	10.1937103597172
1983-05-15	12.284257035044
1983-06-15	14.8059582142048
1983-07-15	17.7559679289818
1983-08-15	18.1155485516632
1983-09-15	15.2648645255243
1983-10-15	10.1301665967697
1983-11-15	2.97761672833798
1983-12-15	-2.4233324116923
1984-01-15	-0.52381368700133
1984-02-15	3.04495359656083
1984-03-15	0.520386850628938
1984-04-15	7.04490855501691
1984-05-15	12.0379087778512
1984-06-15	14.9892003254579
1984-07-15	17.7467077333977
1984-08-15	18.5126021565923
1984-09-15	13.5994924951654
1984-10-15	7.42544603505386
1984-11-15	2.80539748757632
1984-12-15	-0.448824519064073
1985-01-15	-2.08739790203465
1985-02-15	-2.44183228271911
1985-03-15	3.90808218049856
1985-04-15	6.50574296795158
1985-05-15	13.4811879694147
1985-06-15	17.9092326554072
1985-07-15	16.0573304328655
1985-08-15	15.4602516040595
1985-09-15	13.7212910221223
1985-10-15	7.32694328168241
1985-11-15	3.56724653583517
1985-12-15	1.1467948549321
1986-01-15	-0.974964444640787
1986-02-15	-1.26292604101273
1986-03-15	3.49609580904622
1986-04-15	7.62781449243976
1986-05-15	14.2481462702552
1986-06-15	15.0989899863459
1986-07-15	18.4604520348724
1986-08-15	18.3552790890619
1986-09-15	16.8881005684079
1986-10-15	10.9920017234282
1986-11-15	3.79138724681753
1986-12-15	0.902078854762
1987-01-15	-4.24524660653975
1987-02-15	-4.34713097701368
1987-03-15	4.85407443036017
1987-04-15	5.82324290604919
1987-05-15	12.8413778039842
1987-06-15	17.4172920838155
1987-07-15	15.919731121273
1987-08-15	15.9834710259818
1987-09-15	14.7855406592439
1987-10-15	10.5473548942186
1987-11-15	3.01493375508887
1987-12-15	2.43463263548999
1988-01-15	1.35195348606132
1988-02-15	1.35789786447918
1988-03-15	2.22013609347943
1988-04-15	5.77603255238318
1988-05-15	11.6010696527301
1988-06-15	17.2499187238701
1988-07-15	18.866439595865
1988-08-15	15.7665016241464
1988-09-15	11.677121978951
1988-10-15	8.90494242119171
1988-11-15	0.757761945959695
1988-12-15	2.11044346888596
1989-01-15	0.957765115559961
1989-02-15	-4.70376771817144
1989-03-15	4.04639049673545
1989-04-15	10.1710474179781
1989-05-15	11.932888154773
1989-06-15	16.8300521151782
1989-07-15	16.3852816032384
1989-08-15	16.7272952746066
1989-09-15	12.1724217118052
1989-10-15	10.765402850046
1989-11-15	5.38495349981275
1989-12-15	-4.75930515375994
1990-01-15	-2.93099230126367
1990-02-15	1.0204162837607
1990-03-15	1.80553035410129
1990-04-15	7.4479270380029
1990-05-15	11.4035468917894
1990-06-15	15.0015735823522
1990-07-15	18.1018285067268
1990-08-15	17.1881931254061
1990-09-15	13.8486676604117
1990-10-15	8.82680681676262
1990-11-15	5.11835765726634
1990-12-15	-0.989649399433177
1991-01-15	1.11665146283438
1991-02-15	-1.54383966229997
1991-03-15	5.36553248738551
1991-04-15	5.33250835303469
1991-05-15	15.2946189937998
1991-06-15	15.6593754639019
1991-07-15	15.5641090347201
1991-08-15	15.5028713058352
1991-09-15	15.7924621722443
1991-10-15	7.50485170329059
1991-11-15	4.11841844487781
1991-12-15	2.80721108913772
1992-01-15	0.198722981744649
1992-02-15	-0.000144412004420835
1992-03-15	5.42115517775398
1992-04-15	10.2393411887481
1992-05-15	13.9779377270554
1992-06-15	17.2598742617517
1992-07-15	18.0282561155874
1992-08-15	18.8710162523626
1992-09-15	13.6986894109213
1992-10-15	8.95613014893098
1992-11-15	3.60588297159372
1992-12-15	4.0559287600312
1993-01-15	2.28637694860158
1993-02-15	0.618920466919406
1993-03-15	7.27553171828522
1993-04-15	10.1230948835705
1993-05-15	14.6256317700577
1993-06-15	16.506231628875
1993-07-15	18.5274233070337
1993-08-15	18.470231056451
1993-09-15	14.5267488343858
1993-10-15	10.4698890525034
1993-11-15	1.25959266756929
1993-12-15	-2.68228253267866
1994-01-15	2.29985778347491
1994-02-15	2.03725716314919
1994-03-15	1.54118942658662
1994-04-15	9.14483721365884
1994-05-15	14.0462152996851
1994-06-15	18.0349026772672
1994-07-15	19.3543863102552
1994-08-15	18.7313332393132
1994-09-15	14.4944253895922
1994-10-15	9.81024290266921
1994-11-15	4.05461063894621
1994-12-15	4.92749934479614
1995-01-15	-0.939981133682059
1995-02-15	-5.54752893899224
1995-03-15	6.34979474002789
1995-04-15	9.94201665545457
1995-05-15	13.4358388220101
1995-06-15	16.9967200840241
1995-07-15	16.745103989771
1995-08-15	17.3027214747843
1995-09-15	11.4559972865135
1995-10-15	13.1561617033152
1995-11-15	0.858393339956349
1995-12-15	0.57576328001928
1996-01-15	-0.232734078118475
1996-02-15	-1.14712318759533
1996-03-15	6.08835851729916
1996-04-15	6.20790793167481
1996-05-15	12.121856230687
1996-06-15	16.7809518412565
1996-07-15	18.5509427807496
1996-08-15	19.1817804386685
1996-09-15	14.1967474113674
1996-10-15	9.49920153380335
1996-11-15	1.35907658807996
1996-12-15	-0.870957882148247
1997-01-15	-1.21950578945213
1997-02-15	-3.54977665261783
1997-03-15	0.954989703070398
1997-04-15	10.4412458958928
1997-05-15	13.3576119659987
1997-06-15	15.3526241719935
1997-07-15	19.8517644076699
1997-08-15	19.2033090878193
1997-09-15	15.0352217558176
1997-10-15	7.6924639410114
1997-11-15	4.45615780401542
1997-12-15	2.11306737118111
1998-01-15	1.6510781999367
1998-02-15	2.39231050389696
1998-03-15	3.37667408106487
1998-04-15	8.81573040842369
1998-05-15	12.7892436420266
1998-06-15	18.9904964851927
1998-07-15	18.8267201470226
1998-08-15	17.9603709663061
1998-09-15	14.8424866581669
1998-10-15	10.1497035655524
1998-11-15	4.35858476437588
1998-12-15	0.239317887174099
1999-01-15	1.2840736550046
1999-02-15	1.22120072434701
1999-03-15	7.03582702767145
1999-04-15	8.27732189928986
1999-05-15	13.6605899839708
1999-06-15	16.2378860099556
1999-07-15	19.2504679853344
1999-08-15	18.9525122403058
1999-09-15	12.0431736416054
1999-10-15	8.81160788803577
1999-11-15	-2.04528161946764
1999-12-15	-4.43358339611605
2000-01-15	-3.65469979265115
2000-02-15	1.767302095157
2000-03-15	3.16006570335184
2000-04-15	9.6573614243317
2000-05-15	14.4293652113508
2000-06-15	16.8169916032138
2000-07-15	18.1695728602823
2000-08-15	16.0715306214073
2000-09-15	11.6532091340033
2000-10-15	8.66658653695713
2000-11-15	3.97933701091975
2000-12-15	-0.468272736210009
2001-01-15	-3.26740678203802
2001-02-15	-3.94187736141408
2001-03-15	5.4442342372949
2001-04-15	6.90564299740749
2001-05-15	12.2041887432841
2001-06-15	14.7693295787606
2001-07-15	18.295522758896
2001-08-15	16.1739580203212
2001-09-15	16.6926040058287
2001-10-15	9.69558263297529
2001-11-15	3.81628464357942
2001-12-15	1.30921876271794
2002-01-15	-0.277339561152191
2002-02-15	1.54116999807322
2002-03-15	4.60958521214177
2002-04-15	8.51629079822768
2002-05-15	11.8881773361191
2002-06-15	17.1503280891036
2002-07-15	16.6520200930308
2002-08-15	17.5530448068233
2002-09-15	13.2592934031823
2002-10-15	10.6433227298266
2002-11-15	4.87822001172999
2002-12-15	-4.23577455742519
2003-01-15	-1.12060835526741
2003-02-15	1.41430479447128
2003-03-15	5.23714999236287
2003-04-15	9.02344613075719
2003-05-15	14.3445302297287
2003-06-15	17.1418338184957
2003-07-15	17.4320666151495
2003-08-15	19.1277068886266
2003-09-15	14.4232717874743
2003-10-15	7.17383001755564
2003-11-15	3.91585903880851
2003-12-15	3.59561707762248
2004-01-15	-2.64378170735745
2004-02-15	-0.0624129419483795
2004-03-15	-0.78335687691111
2004-04-15	7.9323527584839
2004-05-15	11.5817062110481
2004-06-15	15.8932982383215
2004-07-15	20.5317590561748
2004-08-15	18.6766701835904
2004-09-15	14.3989099521614
2004-10-15	8.85559352405386
2004-11-15	2.5389556404
2004-12-15	-2.59197348832288
2005-01-15	-2.58553206858942
2005-02-15	2.37916953427255
2005-03-15	0.314354568270403
2005-04-15	8.23233546238238
2005-05-15	12.0455826004524
2005-06-15	16.4836271818479
2005-07-15	18.2016075088066
2005-08-15	16.811144760128
2005-09-15	12.644050415408
2005-10-15	6.69291730773168
2005-11-15	3.74182392493676
2005-12-15	-4.45267776453385
2006-01-15	0.3096567639271
2006-02-15	2.60914912629283
2006-03-15	4.89859788259477
2006-04-15	6.12997362877918
2006-05-15	11.7666039219497
2006-06-15	16.4269531294779
2006-07-15	16.6091598286333
2006-08-15	17.8350571724066
2006-09-15	14.487652929937
2006-10-15	9.5191502475427
2006-11-15	1.70073934063599
2006-12-15	0.957230062149663
2007-01-15	-3.41287424055946
2007-02-15	-4.67136811766685
2007-03-15	3.17605498182842
2007-04-15	5.59516559878093
2007-05-15	13.4984027761039
2007-06-15	14.819700918043
2007-07-15	15.1126854676535
2007-08-15	13.4717432352633
2007-09-15	13.5231852463258
2007-10-15	7.40234224329482
2007-11-15	2.06504255511743
2007-12-15	-1.55511084681255
2008-01-15	-7.54122720035794
2008-02-15	-2.34462309759966
2008-03-15	7.67737024399492
2008-04-15	13.2637656070454
2008-05-15	12.0017313761229
2008-06-15	18.5979811388924
2008-07-15	16.4767576062325
2008-08-15	20.7609955207754
2008-09-15	12.0680619981734
2008-10-15	9.89204948546102
2008-11-15	2.15040905015457
2008-12-15	0.706494888288556
2009-01-15	2.15135822881132
2009-02-15	-0.456733815749105
2009-03-15	5.58064462563424
2009-04-15	10.1219995101321
2009-05-15	12.5590634353257
2009-06-15	16.728923808597
2009-07-15	19.4161781417206
2009-08-15	15.3308264657422
2009-09-15	12.4286756996788
2009-10-15	6.45537132969288
2009-11-15	3.8204870130195
2009-12-15	-3.85422926973212
2010-01-15	-2.33217822750258
2010-02-15	3.58012875391449
2010-03-15	5.28197269952794
2010-04-15	10.9964822829097
2010-05-15	13.4526580815055
2010-06-15	16.6119283192475
2010-07-15	15.8081984718084
2010-08-15	17.0149363908765
2010-09-15	10.9299001308608
2010-10-15	6.73215370802694
2010-11-15	4.71427850830284
2010-12-15	-3.80502152488345
2011-01-15	-4.0387149073511
2011-02-15	-2.32850664919285
2011-03-15	4.55924990161044
2011-04-15	8.76426151870759
2011-05-15	11.5968684908542
2011-06-15	17.3710016381982
2011-07-15	21.077246420327
2011-08-15	19.1580351943134
2011-09-15	12.5727717173895
2011-10-15	10.679328453456
2011-11-15	5.67692190119593
2011-12-15	2.15311091802442
2012-01-15	1.78730389900921
2012-02-15	1.75679169901362
2012-03-15	4.18944953187778
2012-04-15	7.3730887394651
2012-05-15	13.6536250480769
2012-06-15	14.8869051378145
2012-07-15	17.4371167209137
2012-08-15	18.139996425828
2012-09-15	13.9586876211297
2012-10-15	10.7866561895113
2012-11-15	2.90007165908031
2012-12-15	-0.54076954235313
2013-01-15	0.410059584089625
2013-02-15	4.48360112520411
2013-03-15	7.30712448313033
2013-04-15	6.91201680591482
2013-05-15	13.9713310184151
2013-06-15	19.4228956915108
2013-07-15	20.6128725514277
2013-08-15	18.4151107113564
2013-09-15	13.0518572946243
2013-10-15	9.16998880062822
2013-11-15	3.43271280553406
2013-12-15	-0.323670472891131
2014-01-15	-3.62972424225878
2014-02-15	-2.28630473302456
2014-03-15	3.51575917568638
2014-04-15	8.30694865958304
2014-05-15	14.2651524328554
2014-06-15	17.0392698770155
2014-07-15	18.0973705251604
2014-08-15	18.6168846635734
2014-09-15	15.3972072577432
2014-10-15	8.99577142394592
2014-11-15	4.10577960679701
2014-12-15	-3.17866445486118
2015-01-15	-1.22725924966237
2015-02-15	-3.46971147894935
2015-03-15	4.55884473504754
2015-04-15	7.82759136232792
2015-05-15	11.9268097401541
2015-06-15	19.4026410960504
2015-07-15	18.9041489367639
2015-08-15	18.4418312146657
2015-09-15	15.0894877187554
2015-10-15	10.7110325902892
2015-11-15	3.11921734074624
2015-12-15	-2.67209836972289
2016-01-15	-1.11650490195067
2016-02-15	1.39825742395332
2016-03-15	6.37150966969674
2016-04-15	11.4665867233486
2016-05-15	12.5381075489088
2016-06-15	16.9366352875683
2016-07-15	17.7826609458351
2016-08-15	18.6012175675666
2016-09-15	15.300941906832
2016-10-15	8.84979846702702
2016-11-15	3.03193043598926
2016-12-15	-1.54844518431609
2017-01-15	0.732734387713546
2017-02-15	-0.947739131588999
2017-03-15	6.22339517680726
2017-04-15	10.3331945028326
2017-05-15	12.672173344054
2017-06-15	19.2081160987353
2017-07-15	18.7499644767397
2017-08-15	16.1334226674663
2017-09-15	15.3421492480145
2017-10-15	10.5302999474128
2017-11-15	0.0344113968350059
2017-12-15	-0.517306896639766
2018-01-15	0.0485240335363859
2018-02-15	0.800370539698295
2018-03-15	2.92034775367951
2018-04-15	9.0672155837965
2018-05-15	14.9462589899928
2018-06-15	19.1756064033333
2018-07-15	20.0142389626587
2018-08-15	18.888296936362
2018-09-15	15.6538060572914
2018-10-15	9.27755943965742
2018-11-15	3.33323808487684
2018-12-15	0.111531856049362
2019-01-15	-1.06836445451187
2019-02-15	0.919778872497315
2019-03-15	7.34539559537649
2019-04-15	9.67546874398586
2019-05-15	15.6502493372773
2019-06-15	16.1026869554986
2019-07-15	19.3857727818746
2019-08-15	19.1870615698765
2019-09-15	15.4969394995704
2019-10-15	11.4960689939397
2019-11-15	4.1856419010071
2019-12-15	0.617192754053993
2020-01-15	-0.691148474979275
2020-02-15	-6.91409264487547
2020-03-15	1.03578221901301
2020-04-15	8.31703100741199
2020-05-15	13.3407177741051
2020-06-15	15.7699318365442
2020-07-15	19.9224401941424
2020-08-15	17.8284439092495
2020-09-15	15.0242893939301
2020-10-15	8.44617439868249
2020-11-15	0.0873822302535825
2020-12-15	-1.40784363906504
2021-01-15	-1.90036719919503
2021-02-15	-4.9155490635527
2021-03-15	1.38947808893505
2021-04-15	9.6600374237539
2021-05-15	11.3255789523567
2021-06-15	17.0555245032937
2021-07-15	16.2915321289751
2021-08-15	17.8538893902527
2021-09-15	12.0960572598901
2021-10-15	11.1157521305111
2021-11-15	6.4529665604068
2021-12-15	-3.04133612116506
2022-01-15	0.585047652760038
2022-02-15	-0.456088831684083
2022-03-15	2.10059601552573
2022-04-15	6.45602091277466
2022-05-15	14.0821264082689
2022-06-15	18.5541326371218
2022-07-15	19.0116454953967
2022-08-15	18.601916781375
2022-09-15	13.8691376476373
2022-10-15	9.81983490388051
2022-11-15	-1.22499264027457
2022-12-15	-3.84143300557289
2023-01-15	1.41606969344961
2023-02-15	-2.43406027295967
2023-03-15	5.07528117078785
2023-04-15	10.7873607306084
2023-05-15	13.6103716596499
2023-06-15	15.5903417499801
2023-07-15	17.5120315006324
2023-08-15	19.0189245740689
2023-09-15	14.3931998323932
2023-10-15	9.39133569411077
2023-11-15	3.44254499188456
2023-12-15	0.448704391714434
2024-01-15	-0.25053004875537
2024-02-15	2.30283293086213
2024-03-15	4.37134401971019
2024-04-15	9.63863446090445
2024-05-15	11.8713692534728
2024-06-15	17.80026500333
2024-07-15	19.2648121364127
2024-08-15	15.647878663416
2024-09-15	13.7269687618984
2024-10-15	8.03188584341989
2024-11-15	3.23370709654125
2024-12-15	-0.836570061347283
2025-01-15	-1.66924462242436
2025-02-15	1.58815790605079
2025-03-15	1.88403361906081
2025-04-15	11.0058036505205
2025-05-15	16.2179998945089
2025-06-15	19.9661031799151
2025-07-15	18.6557900175494
2025-08-15	18.5016090369421
2025-09-15	13.5187489519909
2025-10-15	11.2051506841616
2025-11-15	5.03766669122661
2025-12-15	-0.831766847690503
2026-01-15	-0.765051523425085
2026-02-15	-0.373483416747325
2026-03-15	6.47829018328984
2026-04-15	9.46391119111702
2026-05-15	13.9365238282011
2026-06-15	15.7956533295653
2026-07-15	14.5393043254077
2026-08-15	19.4391467433906
2026-09-15	12.3492329872967
2026-10-15	6.82623500768468
2026-11-15	4.2633392519112
2026-12-15	1.85524860017755
2027-01-15	-1.17486632345561
2027-02-15	-0.65537601190729
2027-03-15	4.64451250924023
2027-04-15	5.18235292410768
2027-05-15	13.4040459822899
2027-06-15	18.474388091916
2027-07-15	19.1233054278705
2027-08-15	17.9766375095423
2027-09-15	12.9013773367426
2027-10-15	9.33142816566076
2027-11-15	3.89351583837858
2027-12-15	2.41350211728693
2028-01-15	0.0966464468713883
2028-02-15	-1.18850523469939
2028-03-15	7.38854496861386
2028-04-15	10.3227975209692
2028-05-15	14.1444773001794
2028-06-15	16.1963656289711
2028-07-15	19.0712490742787
2028-08-15	19.2525474146166
2028-09-15	12.5774415345797
2028-10-15	10.0154211080688
2028-11-15	4.77057458965948
2028-12-15	0.311801335771621
2029-01-15	2.32810648399007
2029-02-15	4.64575465207452
2029-03-15	5.82775651974984
2029-04-15	10.0464336623598
2029-05-15	14.1930332532937
2029-06-15	14.4546412186082
2029-07-15	16.4265736491607
2029-08-15	17.6132873956782
2029-09-15	14.3099103576617
2029-10-15	12.4629524448773
2029-11-15	3.28176925047048
2029-12-15	-0.736300014008733
2030-01-15	0.829337544533804
2030-02-15	5.21604026664452
2030-03-15	1.63100870318775
2030-04-15	8.18314719962105
2030-05-15	12.6677571304921
2030-06-15	18.4494556400026
2030-07-15	18.2540386907851
2030-08-15	20.0812839319219
2030-09-15	16.7475997144065
2030-10-15	12.8178867621159
2030-11-15	4.6121716971912
2030-12-15	0.596965047608333
2031-01-15	0.563976681681144
2031-02-15	-0.211363709989559
2031-03-15	7.49789837247595
2031-04-15	8.70334370664249
2031-05-15	15.2781831220235
2031-06-15	19.2810338018818
2031-07-15	17.7080804818878
2031-08-15	18.7827759575085
2031-09-15	14.5540650916731
2031-10-15	10.2594984347364
2031-11-15	4.46786919157882
2031-12-15	-2.39980933107687
2032-01-15	0.914504477706921
2032-02-15	1.48325272900429
2032-03-15	5.31975219022468
2032-04-15	7.26769573724181
2032-05-15	13.7334105666144
2032-06-15	17.6031238242332
2032-07-15	19.6196862880544
2032-08-15	18.6724093767418
2032-09-15	15.9412373137036
2032-10-15	9.18184275978911
2032-11-15	5.17739451320613
2032-12-15	3.36256423506383
2033-01-15	2.73744210362246
2033-02-15	0.758674878882254
2033-03-15	4.04384561833518
2033-04-15	8.29283811111919
2033-05-15	12.8283491680516
2033-06-15	17.1127030804798
2033-07-15	20.2471125013705
2033-08-15	20.1589823769623
2033-09-15	14.0411768527146
2033-10-15	12.2867071193464
2033-11-15	5.88535521298276
2033-12-15	0.848970529362219
2034-01-15	-0.831244381997955
2034-02-15	1.37052081985424
2034-03-15	7.0927229748398
2034-04-15	10.0195844109556
2034-05-15	13.4828964776574
2034-06-15	16.5130310487727
2034-07-15	21.9385204868306
2034-08-15	19.8431290042344
2034-09-15	13.0073271787989
2034-10-15	7.89006269507439
2034-11-15	4.67161021098683
2034-12-15	4.06260635769726
2035-01-15	-3.25903634438247
2035-02-15	5.86908081354281
2035-03-15	6.83482555302445
2035-04-15	10.3004357130636
2035-05-15	15.2310286623698
2035-06-15	19.2616340486127
2035-07-15	18.3163832429814
2035-08-15	19.2842549967914
2035-09-15	14.3750513137965
2035-10-15	9.25050094581586
2035-11-15	2.83644634767957
2035-12-15	0.449160055084966
2036-01-15	-4.85285541720669
2036-02-15	0.81656432599627
2036-03-15	4.34464991825579
2036-04-15	9.00164217415859
2036-05-15	14.6458219178879
2036-06-15	17.9890453136655
2036-07-15	18.885283919343
2036-08-15	17.8129759876747
2036-09-15	14.9678507648352
2036-10-15	8.49569954240883
2036-11-15	3.87733656636453
2036-12-15	-2.93594182862868
2037-01-15	-4.94586057237136
2037-02-15	-0.786971691293448
2037-03-15	5.57428653708673
2037-04-15	10.8037427446531
2037-05-15	15.5435863655902
2037-06-15	15.709807962836
2037-07-15	17.1282702597934
2037-08-15	19.693483997713
2037-09-15	15.0810835794221
2037-10-15	9.36456603666254
2037-11-15	5.01101145311814
2037-12-15	-0.146663403408985
2038-01-15	0.753965329845177
